01.04.2010;#003.8024;;Dunglege (alt 426);Punkt;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8024;;Dunglege (alt 426);Linie;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8025;;Salzsilo (alt 425);Punkt;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8025;;Salzsilo (alt 425);Linie;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8026;;Wehr;Punkt;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8026;;Wehr;Linie;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8027;;Rechen;Punkt;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8027;;Rechen;Linie;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8028;;Schleuse;Punkt;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8028;;Schleuse;Linie;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#000.8033;;Mauer unten ;Punkt;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#000.8033;;Mauer unten;Linie;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8031;;L-Steine unten;Punkt;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8031;;L-Steine unten ;Linie;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8032;;U-Steine unten;Punkt;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8032;;U-Steine unten;Linie;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8033;;Gabionen unten;Punkt;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8033;;Gabionen unten;Linie;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8034;;Trockenmauer unten;Punkt;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8034;;Trockenmauer unten;Linie;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8035;;Mauereck unten;Punkt;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8036;;Palisade unten;Punkt;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.2011;#003.8036;;Palisade unten;Linie;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#000.8034;;Mauer oben;Punkt;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#000.8034;;Mauer oben (rechts);Linie;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8040;;Mauer Umrissline oben;Linie;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8041;;L-Steine oben;Punkt;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8041;;L-Steine oben (rechts);Linie;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2010;#003.8042;;U-Steine oben;Punkt;342;;
01.04.2010;#003.8042;;U-Steine oben (rechts);Linie;342;;
01.04.2010;#003.8043;;Gabionen oben;Punkt;343;;
01.04.2010;#003.8043;;Gabionen oben (rechts);Linie;343;;
01.07.2011;#003.8044;;Trockenmauer oben;Punkt;344;;
01.05.2011;#003.8044;;Trockenmauer oben (rechts);Linie;344;;
01.04.2010;#003.8045;;Mauerecke oben;Punkt;345;;
01.07.2011;#003.8046;;Palisade oben;Punkt;346;;
01.07.2011;#003.8046;;Palisade oben (rechts);Linie;346;;
01.04.2010;#000.8035;;Schienenoberkante;Punkt;35;;
01.04.2010;#000.8035;;Schiene;Linie;35;;
01.04.2010;#003.8051;;Punkt einer Schienen-Mittellinie;Punkt;351;;
01.04.2010;#003.8051;;Schienenmittellinie - Gleisachse (Normalspur);Linie;351;;
01.04.2010;#003.8052;;Schienenmittellinie - Gleisachse (1 m - Spur);Linie;352;;
01.04.2010;#003.8053;;Schienenmittellinie - Gleisachse (0.75 m - Spur);Linie;353;;
01.07.2011;#003.8055;;Gleisachse - Achskleinpunkt (Mittellinie vor Ort gemittelt);Punkt;355;;
01.04.2010;#003.8057;;Schotterbett unten;Punkt;357;;
01.04.2010;#003.8057;;Schotterbett unten;Linie;357;;
01.04.2010;#003.8058;;Schotterbett oben;Punkt;358;;
01.04.2010;#003.8058;;Schotterbett oben;Linie;358;;
01.04.2010;#000.8036;;Rand einer befestigten Fläche;Punkt;36;;
01.04.2010;#000.8036;;Rand einer befestigten Fläche;Linie;36;;
01.04.2010;#003.8061;;Betonbefestigung;Punkt;361;;
01.04.2010;#003.8061;;Betonbefestigung;Linie;361;;
01.04.2010;#003.8062;;bituminöse Befestigung;Punkt;362;;
01.04.2010;#003.8062;;bituminöse Befestigung;Linie;362;;
01.04.2010;#003.8063;;Pflaster Naturstein;Punkt;363;;
01.04.2010;#003.8063;;Pflaster Naturstein;Linie;363;;
01.04.2010;#003.8064;;Pflaster Kunststein;Punkt;364;;
01.04.2010;#003.8064;;Pflaster Kunststein;Linie;364;;
01.04.2010;#003.8065;;wassergebundene Befestigung;Punkt;365;;
01.04.2010;#003.8065;;wassergebundene Befestigung;Linie;365;;
01.04.2010;#003.8067;;Rasengittersteine;Punkt;367;;
01.04.2010;#003.8067;;Rasengittersteine;Linie;367;;
01.10.2010;#003.8068;;Steinschüttung (Grobschotter);Punkt;368;;
01.10.2010;#003.8068;;Steinschüttung (Grobschotter);Linie;368;;
01.04.2010;#003.8069;;sonstige Befestigung;Punkt;369;;
01.04.2010;#003.8069;;sonstige Befestigung;Linie;369;;
01.04.2010;#000.8037;;Graben unten;Punkt;37;;
01.04.2010;#000.8037;;Graben unten;Linie;37;;
01.04.2010;#003.8075;;Grabentiefpunkt / Grabenmitte;Punkt;375;;
01.04.2010;#003.8075;;Grabensohle / Grabenmitte;Linie;375;;
01.04.2010;#003.8076;;Grabensohlschale Mitte;Punkt;376;;
01.04.2010;#003.8076;;Grabensohlschale Mitte;Linie;376;;
01.04.2010;#000.8038;;Graben oben;Punkt;38;;
01.04.2010;#000.8038;;Graben oben;Linie;38;;
01.04.2010;#000.8039;;sonst. topografischer Punkte;Punkt;39;;
01.04.2010;#000.8039;;sonst. topografische Linie;Linie;39;;
01.04.2010;#003.8090;;Punkt einer topografischen Linie aus ALK;Punkt;390;;
01.04.2010;#003.8092;;topografische Linie aus ALK;Linie;392;;
01.04.2010;#003.8093;;topografische Linie von DRITTEN;Linie;393;;
01.04.2010;#003.8094;;herausfallender Punkt aus ALK;Punkt;394;;
01.05.2011;#003.8094;;Gewässerlinie aus ALK;Linie;394;;
01.04.2010;#003.8095;;historischer Punkt aus ALK;Punkt;395;;
01.04.2010;#003.8095;;überdeckte topografische Linie aus ALK;Linie;395;;
01.04.2010;#003.8097;;Böschungslinie unten aus ALK;Linie;397;;
01.04.2010;#003.8098;;Böschungslinie oben aus ALK;Linie;398;;
01.04.2010;#003.8099;;Punkt ohne Kennung aus ALK (meist Leitpunkt oder PP);Punkt;399;;
01.04.2010;#003.8099;;Linie ohne Kennung aus ALK;Linie;399;;
01.04.2010;#000.8040;;Brückenwiderlager;Punkt;40;;
01.04.2010;#000.8040;;Brückenwiderlager;Linie;40;;
01.04.2010;#004.8000;;Kreuzungspunkt des BW;Punkt;400;;
01.04.2010;#004.8001;;Brückenwiderlager unten;Punkt;401;;
01.04.2010;#004.8001;;Brückenwiderlager unten;Linie;401;;
01.04.2010;#004.8002;;Brückenwiderlager oben;Punkt;402;;
01.04.2010;#004.8002;;Brückenwiderlager oben;Linie;402;;
01.04.2010;#004.8003;;Auflager;Punkt;403;;
01.04.2010;#004.8003;;Auflager Umrisslinie;Linie;403;;
01.04.2010;#004.8004;;Dehnfuge;Punkt;404;;
01.04.2010;#004.8004;;Dehnfuge;Linie;404;;
01.04.2010;#004.8005;;Punkt der Auflagerachse;Punkt;405;;
01.04.2010;#004.8005;;Auflagerachse;Linie;405;;
01.04.2010;#004.8006;;Fahrbahnübergang;Punkt;406;;
01.04.2010;#004.8006;;Fahrbahnübergang;Linie;406;;
01.04.2010;#004.8007;;Gewölbefußpunkt;Punkt;407;;
01.04.2010;#004.8007;;Gewölbefuß;Linie;407;;
01.04.2010;#004.8008;;Flügelwand unten;Punkt;408;;
01.04.2010;#004.8008;;Flügelwand unten;Linie;408;;
01.04.2010;#004.8009;;Flügelwand oben;Punkt;409;;
01.04.2010;#004.8009;;Flügelwand oben;Linie;409;;
01.04.2010;#000.8041;;Pfeiler;Punkt;41;;
01.04.2010;#000.8041;;Pfeiler;Linie;41;;
01.04.2010;#004.8011;;Pfeiler unten;Punkt;411;;
01.04.2010;#004.8011;;Pfeiler unten;Linie;411;;
01.04.2010;#004.8012;;Pfeiler oben;Punkt;412;;
01.04.2010;#004.8012;;Pfeiler oben;Linie;412;;
01.04.2010;#004.8015;;Pfeilerfundament unten;Punkt;415;;
01.04.2010;#004.8015;;Pfeilerfundament unten;Linie;415;;
01.04.2010;#004.8016;;Pfeilerfundament oben;Punkt;416;;
01.04.2010;#004.8016;;Pfeilerfundament oben;Linie;416;;
01.05.2011;#004.8018;;Verbau;Punkt;418;;
01.05.2011;#004.8018;;Verbau;Linie;418;;
01.04.2010;#004.8019;;Arbeitsraum an Bauwerken;Punkt;419;;
01.04.2010;#004.8019;;Arbeitsraum an Bauwerken;Linie;419;;
01.04.2010;#000.8042;;Tunnel;Punkt;42;;
01.04.2010;#000.8042;;Tunnel;Linie;42;;
01.04.2010;#004.8020;;Tunnelwand;Punkt;420;;
01.04.2010;#004.8020;;Tunnelwand;Linie;420;;
01.04.2010;#004.8021;;Tunnelportal;Punkt;421;;
01.04.2010;#004.8021;;Tunnelportal;Linie;421;;
01.04.2010;#004.8022;;Nischeneck;Punkt;422;;
01.04.2010;#004.8022;;Nische im Tunnel;Linie;422;;
01.04.2010;#004.8023;;Wandschrank im Tunnel;Punkt;423;;
01.04.2010;#004.8023;;Wandschrank im Tunnel;Linie;423;;
01.04.2010;#004.8024;;Lüftungsschlitz im Tunnel;Punkt;424;;
01.04.2010;#004.8024;;Lüftungsschlitz im Tunnel;Linie;424;;
01.04.2010;#004.8029;;Blockfuge;Punkt;429;;
01.04.2010;#004.8029;;Blockfuge;Linie;429;;
01.04.2010;#000.8043;;Stützmauer unten ;Punkt;43;;
01.04.2010;#000.8043;;Stützmauer unten ;Linie;43;;
01.05.2011;#004.8031;;Spundwand unten ;Punkt;431;;
01.05.2011;#004.8031;;Spundwand unten;Linie;431;;
01.04.2010;#004.8035;;Betongleitwand mit Hinterfüllung unten;Punkt;435;;
01.04.2010;#004.8035;;Betongleitwand mit Hinterfüllung unten;Linie;435;;
01.04.2010;#000.8044;;Stützmauer oben;Punkt;44;;
01.04.2010;#000.8044;;Stützmauer oben;Linie;44;;
01.05.2011;#004.8041;;Spundwand oben;Punkt;441;;
01.05.2011;#004.8041;;Spundwand oben;Linie;441;;
01.04.2010;#004.8045;;Betongleitwand mit Hinterfüllung oben;Punkt;445;;
01.04.2010;#004.8045;;Betongleitwand mit Hinterfüllung oben;Linie;445;;
01.04.2010;#000.8045;;Treppe;Punkt;45;;
01.04.2010;#000.8045;;Treppe;Linie;45;;
01.04.2010;#004.8052;;Rolltreppe;Punkt;452;;
01.04.2010;#004.8052;;Rolltreppe;Linie;452;;
01.04.2010;#004.8053;;Podest;Punkt;453;;
01.04.2010;#004.8053;;Podest;Linie;453;;
01.04.2010;#004.8055;;Rampe;Punkt;455;;
01.04.2010;#004.8055;;Rampe;Linie;455;;
01.04.2010;#004.8056;;Fahrstuhl;Punkt;456;;
01.04.2010;#004.8056;;Fahrstuhl;Linie;456;;
01.04.2010;#000.8046;;Geländer;Punkt;46;;
01.04.2010;#000.8046;;Geländer;Linie;46;;
01.04.2010;#004.8065;;Schutzgeländer um Kraftstoffzapfsäulen (Tank- und Rastanlagen);Punkt;465;;
01.04.2010;#004.8065;;Schutzgeländer um Kraftstoffzapfsäulen (Tank- und Rastanlagen);Linie;465;;
01.04.2010;#004.8069;;Geländer oben *;Punkt;469;;
01.04.2010;#004.8069;;Geländer oben *;Linie;469;;
01.04.2010;#000.8047;;Lärmschutzwand;Punkt;47;;
01.04.2010;#000.8047;;Lärmschutzwand;Linie;47;;
01.04.2010;#004.8071;;Lärmschutzwand unten Straßenseite;Punkt;471;;
01.04.2010;#004.8071;;Lärmschutzwand unten Straßenseite;Linie;471;;
01.04.2010;#004.8072;;Lärmschutzwand unten Außenseite;Punkt;472;;
01.04.2010;#004.8072;;Lärmschutzwand unten Außenseite ;Linie;472;;
01.04.2010;#004.8073;;Lärmschutzwand oben Straßenseite;Punkt;473;;
01.04.2010;#004.8073;;Lärmschutzwand oben Straßenseite;Linie;473;;
01.04.2010;#004.8074;;Lärmschutzwand oben Außenseite;Punkt;474;;
01.04.2010;#004.8074;;Lärmschutzwand oben Außenseite;Linie;474;;
01.04.2010;#004.8077;;Lärmschutzwand unten;Punkt;477;;
01.04.2010;#004.8077;;Umrisslinien der Lärmschutzwand unten;Linie;477;;
01.04.2010;#004.8078;;Lärmschutzwand oben;Punkt;478;;
01.04.2010;#004.8078;;Umrisslinien der Lärmschutzwand oben;Linie;478;;
01.04.2010;#004.8079;;Lärmschutzwand oben mittig *;Punkt;479;;
01.04.2010;#004.8079;;Lärmschutzwand mittig (oben);Linie;479;;
01.04.2010;#084.8070;;Lärmschutzwand Beton;Linie;8470;;
01.04.2010;#084.8071;;Lärmschutzwand Holz;Linie;8471;;
01.04.2010;#084.8072;;Lärmschutzwand Metall;Linie;8472;;
01.04.2010;#084.8073;;Lärmschutzwand Glas;Linie;8473;;
01.04.2010;#084.8074;;Lärmschutzwand Kunststoff;Linie;8474;;
01.04.2010;#084.8075;;Lärmschutzwand Beton bepflanzt;Linie;8475;;
01.04.2010;#084.8076;;Lärmschutzwand Holz bepflanzt;Linie;8476;;
01.04.2010;#084.8077;;Lärmschutzwand Metall bepflanzt;Linie;8477;;
01.04.2010;#084.8078;;Lärmschutzwand Glas bepflanzt;Linie;8478;;
01.04.2010;#084.8079;;Lärmschutzwand Kunststoff bepflanzt;Linie;8479;;
01.04.2010;#000.8048;;Unterkante Bauwerk (aufgemessen);Punkt;48;;
01.04.2010;#000.8048;;Unterkante Bauwerk;Linie;48;;
01.04.2010;#004.8086;;Unterkante Bauwerk konstruiert / digitalisiert;Punkt;486;;
01.04.2010;#000.8049;;Gesimskante (aufgemessen);Punkt;49;;
01.04.2010;#000.8049;;Gesimskante;Linie;49;;
01.04.2010;#004.8096;;Gesimskante konstruiert / digitalisiert;Punkt;496;;
01.04.2010;#000.8050;;Kontrollschacht der Straßenentwässerung;Punkt;50;;
01.04.2010;#000.8050;;Straßenentwässerungsleitung;Linie;50;;
01.04.2010;#005.8000;;Schacht inaktiv (alt 507);Punkt;500;;
01.05.2011;#005.8000;;Straßenentwässerungsleitung inaktiv;Linie;500;;
01.10.2010;#005.8001;;Kontrollschacht mit Schieber;Punkt;501;;
01.10.2010;#005.8001;;Kontrollschacht mit Schieber Umrisslinie;Linie;501;;
01.04.2010;#005.8002;;Leichtstoffabscheider (Kraftstoff);Punkt;502;;
01.04.2010;#005.8002;;Leichtstoffabscheider (Kraftstoff) Umrisslinie;Linie;502;;
01.04.2010;#005.8003;;Leichtstoffabscheider (Fett);Punkt;503;;
01.04.2010;#005.8003;;Leichtstoffabscheider (Fett) Umrisslinie;Linie;503;;
01.04.2010;#005.8004;;Schacht mit Pumpwerk;Punkt;504;;
01.04.2010;#005.8004;;Schacht mit Pumpwerk Umrisslinie;Linie;504;;
01.04.2010;#005.8005;;Drosselschacht;Punkt;505;;
01.04.2010;#005.8005;;Sickerrohrleitung, Drainage;Linie;505;;
01.04.2010;#005.8006;;Kontrollschacht rund;Punkt;506;;
